Greenhouse Id, Greenhouse Name, Sensor Name, Device Id, Sensor Id, Sensor Type, Value, Timestamp (UTC), Japan Timestamp (JST)
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,18.12,2018-01-12 22:50:52,2018-01-13 07:50:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,18.03,2018-01-12 23:00:52,2018-01-13 08:00:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,18.18,2018-01-12 23:10:52,2018-01-13 08:10:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,18.33,2018-01-12 23:20:52,2018-01-13 08:20:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,18.47,2018-01-12 23:30:52,2018-01-13 08:30:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,18.58,2018-01-12 23:40:52,2018-01-13 08:40:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,18.79,2018-01-12 23:50:52,2018-01-13 08:50:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,18.75,2018-01-13 00:00:51,2018-01-13 09:00:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,18.55,2018-01-13 00:10:52,2018-01-13 09:10:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,18.7,2018-01-13 00:20:52,2018-01-13 09:20:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,18.8,2018-01-13 00:30:52,2018-01-13 09:30:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,18.84,2018-01-13 00:40:52,2018-01-13 09:40:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,18.77,2018-01-13 00:50:51,2018-01-13 09:50:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,18.8,2018-01-13 01:00:51,2018-01-13 10:00:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,18.96,2018-01-13 01:10:52,2018-01-13 10:10:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,18.88,2018-01-13 01:20:52,2018-01-13 10:20:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,18.93,2018-01-13 01:30:52,2018-01-13 10:30:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,19.08,2018-01-13 01:40:51,2018-01-13 10:40:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,19.53,2018-01-13 01:50:51,2018-01-13 10:50:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,19.57,2018-01-13 02:00:51,2018-01-13 11:00:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,19.55,2018-01-13 02:10:52,2018-01-13 11:10:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,19.69,2018-01-13 02:20:52,2018-01-13 11:20:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,19.68,2018-01-13 02:30:52,2018-01-13 11:30:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,19.66,2018-01-13 02:40:51,2018-01-13 11:40:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,19.71,2018-01-13 02:50:52,2018-01-13 11:50:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,19.98,2018-01-13 03:00:51,2018-01-13 12:00:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,20.05,2018-01-13 03:10:51,2018-01-13 12:10:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,19.99,2018-01-13 03:20:52,2018-01-13 12:20:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,20.48,2018-01-13 03:30:51,2018-01-13 12:30:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,21.32,2018-01-13 03:40:51,2018-01-13 12:40:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,21.4,2018-01-13 03:50:51,2018-01-13 12:50:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,21.29,2018-01-13 04:00:52,2018-01-13 13:00:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,21.71,2018-01-13 04:10:51,2018-01-13 13:10:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,21.99,2018-01-13 04:20:51,2018-01-13 13:20:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,22.01,2018-01-13 04:30:51,2018-01-13 13:30:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,21.95,2018-01-13 04:40:52,2018-01-13 13:40:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,22.38,2018-01-13 04:50:51,2018-01-13 13:50:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,22.31,2018-01-13 05:00:51,2018-01-13 14:00:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,22.35,2018-01-13 05:10:51,2018-01-13 14:10:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,22.83,2018-01-13 05:20:51,2018-01-13 14:20:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,23.42,2018-01-13 05:30:52,2018-01-13 14:30:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,24.15,2018-01-13 05:40:51,2018-01-13 14:40:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,24.36,2018-01-13 05:50:51,2018-01-13 14:50:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,24.78,2018-01-13 06:00:51,2018-01-13 15:00:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,25.31,2018-01-13 06:10:51,2018-01-13 15:10:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,25.7,2018-01-13 06:20:52,2018-01-13 15:20:52
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,26.36,2018-01-13 06:30:51,2018-01-13 15:30:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,26.63,2018-01-13 06:40:51,2018-01-13 15:40:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,26.6,2018-01-13 06:50:51,2018-01-13 15:50:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.04,2018-01-13 07:00:51,2018-01-13 16:00:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.29,2018-01-13 07:10:51,2018-01-13 16:10:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.36,2018-01-13 07:20:51,2018-01-13 16:20:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.44,2018-01-13 07:30:51,2018-01-13 16:30:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.99,2018-01-13 07:40:51,2018-01-13 16:40:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.89,2018-01-13 07:50:51,2018-01-13 16:50:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.75,2018-01-13 08:00:51,2018-01-13 17:00:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.73,2018-01-13 08:10:51,2018-01-13 17:10:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.64,2018-01-13 08:20:51,2018-01-13 17:20:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.79,2018-01-13 08:30:51,2018-01-13 17:30:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.57,2018-01-13 08:40:51,2018-01-13 17:40:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.54,2018-01-13 08:50:50,2018-01-13 17:50:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.65,2018-01-13 09:00:51,2018-01-13 18:00:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.64,2018-01-13 09:10:51,2018-01-13 18:10:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.71,2018-01-13 09:20:51,2018-01-13 18:20:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.91,2018-01-13 09:30:50,2018-01-13 18:30:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.46,2018-01-13 09:40:50,2018-01-13 18:40:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.28,2018-01-13 09:50:51,2018-01-13 18:50:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.22,2018-01-13 10:00:51,2018-01-13 19:00:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.14,2018-01-13 10:10:51,2018-01-13 19:10:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.04,2018-01-13 10:20:50,2018-01-13 19:20:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.04,2018-01-13 10:30:50,2018-01-13 19:30:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.06,2018-01-13 10:40:50,2018-01-13 19:40:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.99,2018-01-13 10:50:51,2018-01-13 19:50:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.97,2018-01-13 11:00:51,2018-01-13 20:00:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.98,2018-01-13 11:10:50,2018-01-13 20:10:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.03,2018-01-13 11:20:50,2018-01-13 20:20:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.51,2018-01-13 11:30:50,2018-01-13 20:30:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.93,2018-01-13 11:40:50,2018-01-13 20:40:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.72,2018-01-13 11:50:51,2018-01-13 20:50:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.7,2018-01-13 12:00:51,2018-01-13 21:00:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.46,2018-01-13 12:10:50,2018-01-13 21:10:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.31,2018-01-13 12:20:50,2018-01-13 21:20:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.11,2018-01-13 12:30:51,2018-01-13 21:30:51
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28,2018-01-13 12:40:50,2018-01-13 21:40:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.85,2018-01-13 12:50:50,2018-01-13 21:50:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.72,2018-01-13 13:00:50,2018-01-13 22:00:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.56,2018-01-13 13:10:50,2018-01-13 22:10:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.41,2018-01-13 13:20:50,2018-01-13 22:20:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.63,2018-01-13 13:30:50,2018-01-13 22:30:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.02,2018-01-13 13:40:50,2018-01-13 22:40:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.85,2018-01-13 13:50:50,2018-01-13 22:50:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.71,2018-01-13 14:00:50,2018-01-13 23:00:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.6,2018-01-13 14:10:50,2018-01-13 23:10:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.5,2018-01-13 14:20:50,2018-01-13 23:20:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.32,2018-01-13 14:30:50,2018-01-13 23:30:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.27,2018-01-13 14:40:50,2018-01-13 23:40:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.3,2018-01-13 14:50:50,2018-01-13 23:50:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.19,2018-01-13 15:00:50,2018-01-14 00:00:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,26.87,2018-01-13 15:10:50,2018-01-14 00:10:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,26.66,2018-01-13 15:20:50,2018-01-14 00:20:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,26.9,2018-01-13 15:30:50,2018-01-14 00:30:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.51,2018-01-13 15:40:49,2018-01-14 00:40:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.5,2018-01-13 15:50:50,2018-01-14 00:50:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.62,2018-01-13 16:00:50,2018-01-14 01:00:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.62,2018-01-13 16:10:50,2018-01-14 01:10:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.61,2018-01-13 16:20:50,2018-01-14 01:20:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.56,2018-01-13 16:30:49,2018-01-14 01:30:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.48,2018-01-13 16:40:50,2018-01-14 01:40:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.49,2018-01-13 16:50:50,2018-01-14 01:50:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.41,2018-01-13 17:00:50,2018-01-14 02:00:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.36,2018-01-13 17:10:50,2018-01-14 02:10:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.28,2018-01-13 17:20:50,2018-01-14 02:20:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.57,2018-01-13 17:30:50,2018-01-14 02:30:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.97,2018-01-13 17:40:49,2018-01-14 02:40:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.06,2018-01-13 17:50:50,2018-01-14 02:50:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.1,2018-01-13 18:00:50,2018-01-14 03:00:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.02,2018-01-13 18:10:50,2018-01-14 03:10:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.92,2018-01-13 18:20:50,2018-01-14 03:20:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.82,2018-01-13 18:30:49,2018-01-14 03:30:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.7,2018-01-13 18:40:49,2018-01-14 03:40:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.62,2018-01-13 18:50:50,2018-01-14 03:50:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.55,2018-01-13 19:00:49,2018-01-14 04:00:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.41,2018-01-13 19:10:50,2018-01-14 04:10:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.32,2018-01-13 19:20:50,2018-01-14 04:20:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.65,2018-01-13 19:30:50,2018-01-14 04:30:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.3,2018-01-13 19:40:49,2018-01-14 04:40:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.34,2018-01-13 19:50:49,2018-01-14 04:50:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.16,2018-01-13 20:00:50,2018-01-14 05:00:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.14,2018-01-13 20:10:50,2018-01-14 05:10:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.02,2018-01-13 20:20:49,2018-01-14 05:20:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.9,2018-01-13 20:30:49,2018-01-14 05:30:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.77,2018-01-13 20:40:49,2018-01-14 05:40:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.62,2018-01-13 20:50:50,2018-01-14 05:50:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.5,2018-01-13 21:00:49,2018-01-14 06:00:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.38,2018-01-13 21:10:49,2018-01-14 06:10:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.29,2018-01-13 21:20:49,2018-01-14 06:20:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.61,2018-01-13 21:30:49,2018-01-14 06:30:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.03,2018-01-13 21:40:50,2018-01-14 06:40:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.96,2018-01-13 21:50:49,2018-01-14 06:50:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.82,2018-01-13 22:00:49,2018-01-14 07:00:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.68,2018-01-13 22:10:49,2018-01-14 07:10:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.5,2018-01-13 22:20:49,2018-01-14 07:20:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.38,2018-01-13 22:30:49,2018-01-14 07:30:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.2,2018-01-13 22:40:50,2018-01-14 07:40:50
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.07,2018-01-13 22:50:49,2018-01-14 07:50:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,26.96,2018-01-13 23:00:49,2018-01-14 08:00:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,26.88,2018-01-13 23:10:49,2018-01-14 08:10:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,26.72,2018-01-13 23:20:49,2018-01-14 08:20:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.05,2018-01-13 23:30:49,2018-01-14 08:30:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.37,2018-01-13 23:40:49,2018-01-14 08:40:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.48,2018-01-13 23:50:49,2018-01-14 08:50:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.48,2018-01-14 00:00:49,2018-01-14 09:00:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.61,2018-01-14 00:10:49,2018-01-14 09:10:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.71,2018-01-14 00:20:49,2018-01-14 09:20:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.8,2018-01-14 00:30:49,2018-01-14 09:30:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.77,2018-01-14 00:40:49,2018-01-14 09:40:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.84,2018-01-14 00:50:49,2018-01-14 09:50:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.96,2018-01-14 01:00:49,2018-01-14 10:00:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.04,2018-01-14 01:10:49,2018-01-14 10:10:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.13,2018-01-14 01:20:49,2018-01-14 10:20:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.84,2018-01-14 01:30:48,2018-01-14 10:30:48
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,29.07,2018-01-14 01:40:49,2018-01-14 10:40:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,29.08,2018-01-14 01:50:49,2018-01-14 10:50:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,29.01,2018-01-14 02:00:49,2018-01-14 11:00:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,29.02,2018-01-14 02:10:49,2018-01-14 11:10:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,29.06,2018-01-14 02:20:48,2018-01-14 11:20:48
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,29.19,2018-01-14 02:30:48,2018-01-14 11:30:48
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,29.21,2018-01-14 02:40:49,2018-01-14 11:40:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,29.18,2018-01-14 02:50:49,2018-01-14 11:50:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,29.31,2018-01-14 03:00:49,2018-01-14 12:00:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,29.31,2018-01-14 03:10:48,2018-01-14 12:10:48
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,29.34,2018-01-14 03:20:48,2018-01-14 12:20:48
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,30.54,2018-01-14 03:30:48,2018-01-14 12:30:48
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,30.83,2018-01-14 03:40:49,2018-01-14 12:40:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,30.55,2018-01-14 03:50:49,2018-01-14 12:50:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,30.62,2018-01-14 04:00:49,2018-01-14 13:00:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,30.49,2018-01-14 04:10:48,2018-01-14 13:10:48
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,30.34,2018-01-14 04:20:48,2018-01-14 13:20:48
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,30.34,2018-01-14 04:30:49,2018-01-14 13:30:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,30.35,2018-01-14 04:40:48,2018-01-14 13:40:48
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,30.47,2018-01-14 04:50:48,2018-01-14 13:50:48
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,30.61,2018-01-14 05:00:49,2018-01-14 14:00:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,30.72,2018-01-14 05:10:48,2018-01-14 14:10:48
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,30.75,2018-01-14 05:20:48,2018-01-14 14:20:48
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,30.74,2018-01-14 05:30:48,2018-01-14 14:30:48
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,30.65,2018-01-14 05:40:49,2018-01-14 14:40:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,30.24,2018-01-14 05:50:48,2018-01-14 14:50:48
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,29.77,2018-01-14 06:00:48,2018-01-14 15:00:48
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,29.34,2018-01-14 06:10:48,2018-01-14 15:10:48
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,29.03,2018-01-14 06:20:49,2018-01-14 15:20:49
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.65,2018-01-14 06:30:48,2018-01-14 15:30:48
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,28.2,2018-01-14 06:40:48,2018-01-14 15:40:48
8a7e80865ecb9a3b015f6ba914680079,Sample,センサー１,TH1020039,630647,H,27.38,2018-01-14 06:50:48,2018-01-14 15:50:48
